relics_tier,relics_relicName,relics_state,relics_rewards_0_id,relics_rewards_0_itemName,relics_rewards_0_rarity,relics_rewards_0_chance,relics_rewards_1_id,relics_rewards_1_itemName,relics_rewards_1_rarity,relics_rewards_1_chance,relics_rewards_2_id,relics_rewards_2_itemName,relics_rewards_2_rarity,relics_rewards_2_chance,relics_rewards_3_id,relics_rewards_3_itemName,relics_rewards_3_rarity,relics_rewards_3_chance,relics_rewards_4_id,relics_rewards_4_itemName,relics_rewards_4_rarity,relics_rewards_4_chance,relics_rewards_5_id,relics_rewards_5_itemName,relics_rewards_5_rarity,relics_rewards_5_chance,relics_id
Lith,S14,Flawless,59854b5a37a5ff56778cfb5e5360cc6f,Scourge Prime Blueprint,Rare,6,b9371da5874d12f342b8c43594b3aa8d,Revenant Prime Neuroptics Blueprint,Uncommon,17,3e8719fda222b72b6f6fb71cb15c6e00,Burston Prime Barrel,Uncommon,17,86ed1787bf3fd50bf9e2b62df683a12c,Lex Prime Barrel,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,7f1831d78b09eb30da0694496184c199,Knell Prime Blueprint,Uncommon,20,dc46b41669e8a9cb8beab8180ae3d91f
Lith,S14,Radiant,59854b5a37a5ff56778cfb5e5360cc6f,Scourge Prime Blueprint,Uncommon,10,b9371da5874d12f342b8c43594b3aa8d,Revenant Prime Neuroptics Blueprint,Uncommon,20,3e8719fda222b72b6f6fb71cb15c6e00,Burston Prime Barrel,Uncommon,20,86ed1787bf3fd50bf9e2b62df683a12c,Lex Prime Barrel,Uncommon,16.67,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,16.67,7f1831d78b09eb30da0694496184c199,Knell Prime Blueprint,Uncommon,16.67,d5c7e7a5c5e159b6154bcf268fbb48b9
Lith,S15,Intact,38d2ca9af2380b86ff7bb1f7636aed04,Shade Prime Carapace,Rare,2,e474d3f93beda1e4f321146cf820543f,Harrow Prime Blueprint,Uncommon,11,c692490adb1589b21dd7ceafc8852013,Khora Prime Chassis Blueprint,Uncommon,11,98b23d357d7a99755cc011c34bb60482,Burston Prime Receiver,Uncommon,25.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,25.33,151072a9c017a90125537f8aaf392391,Hystrix Prime Barrel,Uncommon,25.33,590453e89ccd3064742f0762acd5ae65
Lith,S15,Exceptional,38d2ca9af2380b86ff7bb1f7636aed04,Shade Prime Carapace,Rare,4,e474d3f93beda1e4f321146cf820543f,Harrow Prime Blueprint,Uncommon,13,c692490adb1589b21dd7ceafc8852013,Khora Prime Chassis Blueprint,Uncommon,13,98b23d357d7a99755cc011c34bb60482,Burston Prime Receiver,Uncommon,23.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,23.33,151072a9c017a90125537f8aaf392391,Hystrix Prime Barrel,Uncommon,23.33,4c74f10486c589154b3c38d32fafc851
Lith,S15,Flawless,38d2ca9af2380b86ff7bb1f7636aed04,Shade Prime Carapace,Rare,6,e474d3f93beda1e4f321146cf820543f,Harrow Prime Blueprint,Uncommon,17,c692490adb1589b21dd7ceafc8852013,Khora Prime Chassis Blueprint,Uncommon,17,98b23d357d7a99755cc011c34bb60482,Burston Prime Receiver,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,151072a9c017a90125537f8aaf392391,Hystrix Prime Barrel,Uncommon,20,433f24413fde260ee19a7c02cdd37f58
Lith,S15,Radiant,38d2ca9af2380b86ff7bb1f7636aed04,Shade Prime Carapace,Uncommon,10,e474d3f93beda1e4f321146cf820543f,Harrow Prime Blueprint,Uncommon,20,c692490adb1589b21dd7ceafc8852013,Khora Prime Chassis Blueprint,Uncommon,20,98b23d357d7a99755cc011c34bb60482,Burston Prime Receiver,Uncommon,16.67,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,16.67,151072a9c017a90125537f8aaf392391,Hystrix Prime Barrel,Uncommon,16.67,b765bf8f59e9b499f9b0bed5d80d8d2a
Lith,S2,Intact,0ce141e80896fcf62160ec6ce868c1e4,Soma Prime Stock,Rare,2,2fdccc029e8588f7dae09825c51d74c3,Carrier Prime Systems,Uncommon,25.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,11,bd60f5414db72b77df25741fb54ccad1,Akbronco Prime Blueprint,Uncommon,25.33,2fe09ee640e19540c76bf5c7714380bb,Nyx Prime Blueprint,Uncommon,25.33,16dc68a5cb858bda8d97e6d58eaefde8,Kavasa Prime Band,Uncommon,11,2d543ec1a9b9ddcf6abc214b29256d78
Lith,S2,Exceptional,0ce141e80896fcf62160ec6ce868c1e4,Soma Prime Stock,Rare,4,2fdccc029e8588f7dae09825c51d74c3,Carrier Prime Systems,Uncommon,23.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,13,bd60f5414db72b77df25741fb54ccad1,Akbronco Prime Blueprint,Uncommon,23.33,2fe09ee640e19540c76bf5c7714380bb,Nyx Prime Blueprint,Uncommon,23.33,16dc68a5cb858bda8d97e6d58eaefde8,Kavasa Prime Band,Uncommon,13,29dbd71eefb148b64da04c1cbce2595e
Lith,S2,Flawless,0ce141e80896fcf62160ec6ce868c1e4,Soma Prime Stock,Rare,6,2fdccc029e8588f7dae09825c51d74c3,Carrier Prime Systems,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,17,bd60f5414db72b77df25741fb54ccad1,Akbronco Prime Blueprint,Uncommon,20,2fe09ee640e19540c76bf5c7714380bb,Nyx Prime Blueprint,Uncommon,20,16dc68a5cb858bda8d97e6d58eaefde8,Kavasa Prime Band,Uncommon,17,585975240e18e2a1c3a35dd73afc7eb3
Lith,S2,Radiant,0ce141e80896fcf62160ec6ce868c1e4,Soma Prime Stock,Uncommon,10,2fdccc029e8588f7dae09825c51d74c3,Carrier Prime Systems,Uncommon,16.67,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,bd60f5414db72b77df25741fb54ccad1,Akbronco Prime Blueprint,Uncommon,16.67,2fe09ee640e19540c76bf5c7714380bb,Nyx Prime Blueprint,Uncommon,16.67,16dc68a5cb858bda8d97e6d58eaefde8,Kavasa Prime Band,Uncommon,20,f1b5f7583cd84d56f8821a7a6b5a5ecb
Lith,S3,Intact,3cc7c5b48bbc07601269d0dbab8b3d70,Spira Prime Pouch,Rare,2,8736bab583ef7a45fb34f50c31ebf423,Ash Prime Blueprint,Uncommon,11,666ab475e64b27278baf4f27c5f973e7,Soma Prime Receiver,Uncommon,11,2fdccc029e8588f7dae09825c51d74c3,Carrier Prime Systems,Uncommon,25.33,bd60f5414db72b77df25741fb54ccad1,Akbronco Prime Blueprint,Uncommon,25.33,57bdb1307f16a7e25b08b2efc9c3ad2e,Paris Prime String,Uncommon,25.33,cd29d6195269860aee7e692c89ead0e9
Lith,S3,Exceptional,3cc7c5b48bbc07601269d0dbab8b3d70,Spira Prime Pouch,Rare,4,8736bab583ef7a45fb34f50c31ebf423,Ash Prime Blueprint,Uncommon,13,666ab475e64b27278baf4f27c5f973e7,Soma Prime Receiver,Uncommon,13,2fdccc029e8588f7dae09825c51d74c3,Carrier Prime Systems,Uncommon,23.33,bd60f5414db72b77df25741fb54ccad1,Akbronco Prime Blueprint,Uncommon,23.33,57bdb1307f16a7e25b08b2efc9c3ad2e,Paris Prime String,Uncommon,23.33,7e58a7f140bad6a94750d7463775c62b
Lith,S3,Flawless,3cc7c5b48bbc07601269d0dbab8b3d70,Spira Prime Pouch,Rare,6,8736bab583ef7a45fb34f50c31ebf423,Ash Prime Blueprint,Uncommon,17,666ab475e64b27278baf4f27c5f973e7,Soma Prime Receiver,Uncommon,17,2fdccc029e8588f7dae09825c51d74c3,Carrier Prime Systems,Uncommon,20,bd60f5414db72b77df25741fb54ccad1,Akbronco Prime Blueprint,Uncommon,20,57bdb1307f16a7e25b08b2efc9c3ad2e,Paris Prime String,Uncommon,20,8c03a54b87f7ec35cb44dbe196b0a48d
Lith,S3,Radiant,3cc7c5b48bbc07601269d0dbab8b3d70,Spira Prime Pouch,Uncommon,10,8736bab583ef7a45fb34f50c31ebf423,Ash Prime Blueprint,Uncommon,20,666ab475e64b27278baf4f27c5f973e7,Soma Prime Receiver,Uncommon,20,2fdccc029e8588f7dae09825c51d74c3,Carrier Prime Systems,Uncommon,16.67,bd60f5414db72b77df25741fb54ccad1,Akbronco Prime Blueprint,Uncommon,16.67,57bdb1307f16a7e25b08b2efc9c3ad2e,Paris Prime String,Uncommon,16.67,34eec224fab43ce1a9ec7416704da34a
Lith,S4,Intact,b097c4b6bdf3518dab72056cf86bb674,Saryn Prime Blueprint,Rare,2,1173316ccafe58e7e7a1b7b9dd599af0,Trinity Prime Chassis Blueprint,Uncommon,11,934a3b3e405ee675a158ebbd072094be,Kavasa Prime Kubrow Collar Blueprint,Uncommon,11,2b7cff1b49e8ae5d7fb5fd77e602ad0f,Lex Prime Blueprint,Uncommon,25.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,25.33,fa5971ba347995f7ffb5ad78a07107ca,Paris Prime Blueprint,Uncommon,25.33,455beda73e7f915def29d01cb3d017a6
Lith,S4,Exceptional,b097c4b6bdf3518dab72056cf86bb674,Saryn Prime Blueprint,Rare,4,1173316ccafe58e7e7a1b7b9dd599af0,Trinity Prime Chassis Blueprint,Uncommon,13,934a3b3e405ee675a158ebbd072094be,Kavasa Prime Kubrow Collar Blueprint,Uncommon,13,2b7cff1b49e8ae5d7fb5fd77e602ad0f,Lex Prime Blueprint,Uncommon,23.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,23.33,fa5971ba347995f7ffb5ad78a07107ca,Paris Prime Blueprint,Uncommon,23.33,a9ace558cc3f8eae02f6542d90f15f9f
Lith,S4,Flawless,b097c4b6bdf3518dab72056cf86bb674,Saryn Prime Blueprint,Rare,6,1173316ccafe58e7e7a1b7b9dd599af0,Trinity Prime Chassis Blueprint,Uncommon,17,934a3b3e405ee675a158ebbd072094be,Kavasa Prime Kubrow Collar Blueprint,Uncommon,17,2b7cff1b49e8ae5d7fb5fd77e602ad0f,Lex Prime Blueprint,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,fa5971ba347995f7ffb5ad78a07107ca,Paris Prime Blueprint,Uncommon,20,301ed2645563a333de5d50fb4a714625
Lith,S4,Radiant,b097c4b6bdf3518dab72056cf86bb674,Saryn Prime Blueprint,Uncommon,10,1173316ccafe58e7e7a1b7b9dd599af0,Trinity Prime Chassis Blueprint,Uncommon,20,934a3b3e405ee675a158ebbd072094be,Kavasa Prime Kubrow Collar Blueprint,Uncommon,20,2b7cff1b49e8ae5d7fb5fd77e602ad0f,Lex Prime Blueprint,Uncommon,16.67,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,16.67,fa5971ba347995f7ffb5ad78a07107ca,Paris Prime Blueprint,Uncommon,16.67,7ced3fb8319129860249731636e26473
Lith,S5,Intact,a1a7d024fc0b0bded3e44f00aaecc1b5,Spira Prime Blade,Rare,2,6df04cc456c68941793d2c817987114c,Akbronco Prime Link,Uncommon,11,c8f945e7da7a2d1cd34e82a88354ad4a,Galatine Prime Handle,Uncommon,11,008c01e411e1a395a27b00b5d6075b41,Carrier Prime Carapace,Uncommon,25.33,98b23d357d7a99755cc011c34bb60482,Burston Prime Receiver,Uncommon,25.33,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,25.33,d8f5bc43dde31c571e7a0b93fd55cac1
Lith,S5,Exceptional,a1a7d024fc0b0bded3e44f00aaecc1b5,Spira Prime Blade,Rare,4,6df04cc456c68941793d2c817987114c,Akbronco Prime Link,Uncommon,13,c8f945e7da7a2d1cd34e82a88354ad4a,Galatine Prime Handle,Uncommon,13,008c01e411e1a395a27b00b5d6075b41,Carrier Prime Carapace,Uncommon,23.33,98b23d357d7a99755cc011c34bb60482,Burston Prime Receiver,Uncommon,23.33,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,23.33,0f1e2a4fb5a157cf5e00ccc21fd85e34
Lith,S5,Flawless,a1a7d024fc0b0bded3e44f00aaecc1b5,Spira Prime Blade,Rare,6,6df04cc456c68941793d2c817987114c,Akbronco Prime Link,Uncommon,17,c8f945e7da7a2d1cd34e82a88354ad4a,Galatine Prime Handle,Uncommon,17,008c01e411e1a395a27b00b5d6075b41,Carrier Prime Carapace,Uncommon,20,98b23d357d7a99755cc011c34bb60482,Burston Prime Receiver,Uncommon,20,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,20,56b7c92ca7810a93c1e346b0db816e93
Lith,S5,Radiant,a1a7d024fc0b0bded3e44f00aaecc1b5,Spira Prime Blade,Uncommon,10,6df04cc456c68941793d2c817987114c,Akbronco Prime Link,Uncommon,20,c8f945e7da7a2d1cd34e82a88354ad4a,Galatine Prime Handle,Uncommon,20,008c01e411e1a395a27b00b5d6075b41,Carrier Prime Carapace,Uncommon,16.67,98b23d357d7a99755cc011c34bb60482,Burston Prime Receiver,Uncommon,16.67,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,16.67,9f02e377715a18afd5c727cee18a8a02
Lith,S6,Intact,3cc7c5b48bbc07601269d0dbab8b3d70,Spira Prime Pouch,Rare,2,16dc68a5cb858bda8d97e6d58eaefde8,Kavasa Prime Band,Uncommon,11,6e9c35b3f6179d1f97e6a28d0d2a6700,Valkyr Prime Neuroptics Blueprint,Uncommon,11,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,25.33,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,25.33,923d983a414150334a5a8ae574f6e942,Dual Kamas Prime Blueprint,Uncommon,25.33,781a87e5aeaf235452958eb9c7178c15
Lith,S6,Exceptional,3cc7c5b48bbc07601269d0dbab8b3d70,Spira Prime Pouch,Rare,4,16dc68a5cb858bda8d97e6d58eaefde8,Kavasa Prime Band,Uncommon,13,6e9c35b3f6179d1f97e6a28d0d2a6700,Valkyr Prime Neuroptics Blueprint,Uncommon,13,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,23.33,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,23.33,923d983a414150334a5a8ae574f6e942,Dual Kamas Prime Blueprint,Uncommon,23.33,8e39e5b5607b462edb5053185af965b1
Lith,S6,Flawless,3cc7c5b48bbc07601269d0dbab8b3d70,Spira Prime Pouch,Rare,6,16dc68a5cb858bda8d97e6d58eaefde8,Kavasa Prime Band,Uncommon,17,6e9c35b3f6179d1f97e6a28d0d2a6700,Valkyr Prime Neuroptics Blueprint,Uncommon,17,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,20,923d983a414150334a5a8ae574f6e942,Dual Kamas Prime Blueprint,Uncommon,20,9a0f10a873b202ef25b44c60600e1d44
Lith,S6,Radiant,3cc7c5b48bbc07601269d0dbab8b3d70,Spira Prime Pouch,Uncommon,10,16dc68a5cb858bda8d97e6d58eaefde8,Kavasa Prime Band,Uncommon,20,6e9c35b3f6179d1f97e6a28d0d2a6700,Valkyr Prime Neuroptics Blueprint,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,16.67,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,16.67,923d983a414150334a5a8ae574f6e942,Dual Kamas Prime Blueprint,Uncommon,16.67,d52e3a1fed17cada68d1b9f69bdbd174
Lith,S7,Intact,3275166c900f2e7de659b283987b4d94,Sybaris Prime Barrel,Rare,2,6b65b2d83a1cdc91c169e5c3949fb1f5,Paris Prime Grip,Uncommon,11,1c1bb56f169f1f2ecdc4e444527ebb25,Akbolto Prime Link,Uncommon,11,2d15dadf5de7940a4aaafe084d7ea652,Mirage Prime Chassis Blueprint,Uncommon,25.33,2b7cff1b49e8ae5d7fb5fd77e602ad0f,Lex Prime Blueprint,Uncommon,25.33,22a8bdcbf1763b72f5378c0fdc8a64d5,Galatine Prime Blade,Uncommon,25.33,d8318fff952c6558b998a8fcd4472ebd
Lith,S7,Exceptional,3275166c900f2e7de659b283987b4d94,Sybaris Prime Barrel,Rare,4,6b65b2d83a1cdc91c169e5c3949fb1f5,Paris Prime Grip,Uncommon,13,1c1bb56f169f1f2ecdc4e444527ebb25,Akbolto Prime Link,Uncommon,13,2d15dadf5de7940a4aaafe084d7ea652,Mirage Prime Chassis Blueprint,Uncommon,23.33,2b7cff1b49e8ae5d7fb5fd77e602ad0f,Lex Prime Blueprint,Uncommon,23.33,22a8bdcbf1763b72f5378c0fdc8a64d5,Galatine Prime Blade,Uncommon,23.33,25c110fceb20cdf4cef29eaf73cbc9aa
Lith,S7,Flawless,3275166c900f2e7de659b283987b4d94,Sybaris Prime Barrel,Rare,6,6b65b2d83a1cdc91c169e5c3949fb1f5,Paris Prime Grip,Uncommon,17,1c1bb56f169f1f2ecdc4e444527ebb25,Akbolto Prime Link,Uncommon,17,2d15dadf5de7940a4aaafe084d7ea652,Mirage Prime Chassis Blueprint,Uncommon,20,2b7cff1b49e8ae5d7fb5fd77e602ad0f,Lex Prime Blueprint,Uncommon,20,22a8bdcbf1763b72f5378c0fdc8a64d5,Galatine Prime Blade,Uncommon,20,a3f9e19f94a801f920b4524654518686
Lith,S7,Radiant,3275166c900f2e7de659b283987b4d94,Sybaris Prime Barrel,Uncommon,10,6b65b2d83a1cdc91c169e5c3949fb1f5,Paris Prime Grip,Uncommon,20,1c1bb56f169f1f2ecdc4e444527ebb25,Akbolto Prime Link,Uncommon,20,2d15dadf5de7940a4aaafe084d7ea652,Mirage Prime Chassis Blueprint,Uncommon,16.67,2b7cff1b49e8ae5d7fb5fd77e602ad0f,Lex Prime Blueprint,Uncommon,16.67,22a8bdcbf1763b72f5378c0fdc8a64d5,Galatine Prime Blade,Uncommon,16.67,ebe1de34578e1d84a42d722768f150fb
Lith,S8,Intact,85b1d157e3d342f39e3c37790fd7e880,Stradavar Prime Blueprint,Rare,2,fac2551e31071237c99c585dbb387b2b,Orthos Prime Blueprint,Uncommon,11,10456eb48dbacfa2c874affb5884f86f,Rubico Prime Barrel,Uncommon,11,ac36a02d9fb989b2ecbe3bb401176766,Gram Prime Blade,Uncommon,25.33,27b3d3259c2f10457bd73f830ea67069,Braton Prime Barrel,Uncommon,25.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,25.33,818cd402bb33c6a1c22789566585869d
Lith,S8,Exceptional,85b1d157e3d342f39e3c37790fd7e880,Stradavar Prime Blueprint,Rare,4,fac2551e31071237c99c585dbb387b2b,Orthos Prime Blueprint,Uncommon,13,10456eb48dbacfa2c874affb5884f86f,Rubico Prime Barrel,Uncommon,13,ac36a02d9fb989b2ecbe3bb401176766,Gram Prime Blade,Uncommon,23.33,27b3d3259c2f10457bd73f830ea67069,Braton Prime Barrel,Uncommon,23.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,23.33,c0d6449ac7e2f97ae33b35b825adfe60
Lith,S8,Flawless,85b1d157e3d342f39e3c37790fd7e880,Stradavar Prime Blueprint,Rare,6,fac2551e31071237c99c585dbb387b2b,Orthos Prime Blueprint,Uncommon,17,10456eb48dbacfa2c874affb5884f86f,Rubico Prime Barrel,Uncommon,17,ac36a02d9fb989b2ecbe3bb401176766,Gram Prime Blade,Uncommon,20,27b3d3259c2f10457bd73f830ea67069,Braton Prime Barrel,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,063cf4f19505c1bb54fa895d9ce54a3c
Lith,S8,Radiant,85b1d157e3d342f39e3c37790fd7e880,Stradavar Prime Blueprint,Uncommon,10,fac2551e31071237c99c585dbb387b2b,Orthos Prime Blueprint,Uncommon,20,10456eb48dbacfa2c874affb5884f86f,Rubico Prime Barrel,Uncommon,20,ac36a02d9fb989b2ecbe3bb401176766,Gram Prime Blade,Uncommon,16.67,27b3d3259c2f10457bd73f830ea67069,Braton Prime Barrel,Uncommon,16.67,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,16.67,9ebf95b331b23c6ffe9080fd60899d18
Lith,S9,Intact,daf805896bfb329e0717ee54019730ed,Silva & Aegis Prime Guard,Rare,2,db742da4adc8afdfe8276fcbc838732a,Oberon Prime Blueprint,Uncommon,11,39f68013b06363add77c13cbd17b634e,Tigris Prime Receiver,Uncommon,11,89ce412f49ed109ffe523bf084d81074,Sybaris Prime Stock,Uncommon,25.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,25.33,5b00ba6ba06a134d04e418354800fdd5,Burston Prime Stock,Uncommon,25.33,b3c6a17172f2105bd6fd243f3cd931ca
Lith,S9,Exceptional,daf805896bfb329e0717ee54019730ed,Silva & Aegis Prime Guard,Rare,4,db742da4adc8afdfe8276fcbc838732a,Oberon Prime Blueprint,Uncommon,13,39f68013b06363add77c13cbd17b634e,Tigris Prime Receiver,Uncommon,13,89ce412f49ed109ffe523bf084d81074,Sybaris Prime Stock,Uncommon,23.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,23.33,5b00ba6ba06a134d04e418354800fdd5,Burston Prime Stock,Uncommon,23.33,343ad4d517aa77b6d12d6d56b864aaa1
Lith,S9,Flawless,daf805896bfb329e0717ee54019730ed,Silva & Aegis Prime Guard,Rare,6,db742da4adc8afdfe8276fcbc838732a,Oberon Prime Blueprint,Uncommon,17,39f68013b06363add77c13cbd17b634e,Tigris Prime Receiver,Uncommon,17,89ce412f49ed109ffe523bf084d81074,Sybaris Prime Stock,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,5b00ba6ba06a134d04e418354800fdd5,Burston Prime Stock,Uncommon,20,02f296ea7891be59a61bc03a5f9b5dab
Lith,S9,Radiant,daf805896bfb329e0717ee54019730ed,Silva & Aegis Prime Guard,Uncommon,10,db742da4adc8afdfe8276fcbc838732a,Oberon Prime Blueprint,Uncommon,20,39f68013b06363add77c13cbd17b634e,Tigris Prime Receiver,Uncommon,20,89ce412f49ed109ffe523bf084d81074,Sybaris Prime Stock,Uncommon,16.67,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,16.67,5b00ba6ba06a134d04e418354800fdd5,Burston Prime Stock,Uncommon,16.67,2e38f7f1072ccccc823397c205f642fb
Lith,T1,Intact,aae855372c7ceec92a92a40c5e54ff80,Tigris Prime Blueprint,Rare,2,2f0112dbba02975241218b20bbaaa2d7,Ballistica Prime Upper Limb,Uncommon,11,6e9c35b3f6179d1f97e6a28d0d2a6700,Valkyr Prime Neuroptics Blueprint,Uncommon,11,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,25.33,e61312444582286971e7fa69d81c474f,Burston Prime Blueprint,Uncommon,25.33,bd60f5414db72b77df25741fb54ccad1,Akbronco Prime Blueprint,Uncommon,25.33,46b7963955f3fb67b945088a7d2d1ea8
Lith,T1,Exceptional,aae855372c7ceec92a92a40c5e54ff80,Tigris Prime Blueprint,Rare,4,2f0112dbba02975241218b20bbaaa2d7,Ballistica Prime Upper Limb,Uncommon,13,6e9c35b3f6179d1f97e6a28d0d2a6700,Valkyr Prime Neuroptics Blueprint,Uncommon,13,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,23.33,e61312444582286971e7fa69d81c474f,Burston Prime Blueprint,Uncommon,23.33,bd60f5414db72b77df25741fb54ccad1,Akbronco Prime Blueprint,Uncommon,23.33,ae1b122b55387901c2351401983684fd
Lith,T1,Flawless,aae855372c7ceec92a92a40c5e54ff80,Tigris Prime Blueprint,Rare,6,2f0112dbba02975241218b20bbaaa2d7,Ballistica Prime Upper Limb,Uncommon,17,6e9c35b3f6179d1f97e6a28d0d2a6700,Valkyr Prime Neuroptics Blueprint,Uncommon,17,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,e61312444582286971e7fa69d81c474f,Burston Prime Blueprint,Uncommon,20,bd60f5414db72b77df25741fb54ccad1,Akbronco Prime Blueprint,Uncommon,20,b91ae802caa4c901eb3ba95b7c24523f
Lith,T1,Radiant,aae855372c7ceec92a92a40c5e54ff80,Tigris Prime Blueprint,Uncommon,10,2f0112dbba02975241218b20bbaaa2d7,Ballistica Prime Upper Limb,Uncommon,20,6e9c35b3f6179d1f97e6a28d0d2a6700,Valkyr Prime Neuroptics Blueprint,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,16.67,e61312444582286971e7fa69d81c474f,Burston Prime Blueprint,Uncommon,16.67,bd60f5414db72b77df25741fb54ccad1,Akbronco Prime Blueprint,Uncommon,16.67,4e425196972aef4e219592474a63ef9b
Lith,T10,Intact,34c58620f4e215c665eabacdd987fccc,Tatsu Prime Handle,Rare,2,69fc7b294cec8a9e708501fa6ba47ab2,Dual Keres Prime Handle,Uncommon,11,3535d5eed7720f117b9dee5baaa53af1,Bronco Prime Barrel,Uncommon,11,5b00ba6ba06a134d04e418354800fdd5,Burston Prime Stock,Uncommon,25.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,25.33,6b4b7a27ae9710bd09c1c72a0bc2572d,Phantasma Prime Receiver,Uncommon,25.33,0aed5ca9a9a99b1147525cecacdbbda8
Lith,T10,Exceptional,34c58620f4e215c665eabacdd987fccc,Tatsu Prime Handle,Rare,4,69fc7b294cec8a9e708501fa6ba47ab2,Dual Keres Prime Handle,Uncommon,13,3535d5eed7720f117b9dee5baaa53af1,Bronco Prime Barrel,Uncommon,13,5b00ba6ba06a134d04e418354800fdd5,Burston Prime Stock,Uncommon,23.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,23.33,6b4b7a27ae9710bd09c1c72a0bc2572d,Phantasma Prime Receiver,Uncommon,23.33,2f91814c637171c6215bc6439ab99ff9
Lith,T10,Flawless,34c58620f4e215c665eabacdd987fccc,Tatsu Prime Handle,Rare,6,69fc7b294cec8a9e708501fa6ba47ab2,Dual Keres Prime Handle,Uncommon,17,3535d5eed7720f117b9dee5baaa53af1,Bronco Prime Barrel,Uncommon,17,5b00ba6ba06a134d04e418354800fdd5,Burston Prime Stock,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,6b4b7a27ae9710bd09c1c72a0bc2572d,Phantasma Prime Receiver,Uncommon,20,908f63cef79acf4078a4d3662b52c8e1
Lith,T10,Radiant,34c58620f4e215c665eabacdd987fccc,Tatsu Prime Handle,Uncommon,10,69fc7b294cec8a9e708501fa6ba47ab2,Dual Keres Prime Handle,Uncommon,20,3535d5eed7720f117b9dee5baaa53af1,Bronco Prime Barrel,Uncommon,20,5b00ba6ba06a134d04e418354800fdd5,Burston Prime Stock,Uncommon,16.67,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,16.67,6b4b7a27ae9710bd09c1c72a0bc2572d,Phantasma Prime Receiver,Uncommon,16.67,3b691f8898e0422932d2d6c1c01a0879
Lith,T2,Intact,b2ad9c623f39b3e6fa2461e7d0ef3cda,Tiberon Prime Stock,Rare,2,74a6140f2c1bb7ec7ca14c64e5e3eef5,Braton Prime Blueprint,Uncommon,11,98e68a96aa0deb69e9ea1fc9ab789d01,Silva & Aegis Prime Blueprint,Uncommon,11,50049628c0d3bd1ceb67f37202c48532,Valkyr Prime Blueprint,Uncommon,25.33,86ed1787bf3fd50bf9e2b62df683a12c,Lex Prime Barrel,Uncommon,25.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,25.33,696e3b53df2a9d0bc420e1b1d81bf46b
